Date,Open,High,Low,Close,Adj Close,Volume
2005-12-01,3.750100,3.750800,3.749800,3.750100,3.750100,0
2005-12-02,3.750100,3.750700,3.749300,3.750400,3.750400,0
2005-12-05,3.750500,3.750500,3.749800,3.750000,3.750000,0
2005-12-06,3.750100,3.750500,3.749800,3.750000,3.750000,0
2005-12-07,3.750300,3.750800,3.749800,3.750200,3.750200,0
2005-12-08,3.750100,3.750400,3.749800,3.750100,3.750100,0
2005-12-09,3.750200,3.750300,3.749800,3.750200,3.750200,0
2005-12-12,3.750100,3.750500,3.749800,3.750200,3.750200,0
2005-12-13,3.750100,3.750500,3.749800,3.750100,3.750100,0
2005-12-14,3.750200,3.750600,3.749800,3.750000,3.750000,0
2005-12-15,3.750100,3.750400,3.749800,3.750200,3.750200,0
2005-12-16,3.750200,3.750400,3.749800,3.750300,3.750300,0
2005-12-19,3.749800,3.750400,3.749800,3.750200,3.750200,0
2005-12-20,3.750100,3.750300,3.749800,3.750000,3.750000,0
2005-12-21,3.750200,3.750400,3.749800,3.750000,3.750000,0
2005-12-22,3.750100,3.750400,3.749800,3.750100,3.750100,0
2005-12-23,3.750200,3.750400,3.749800,3.750200,3.750200,0
2005-12-26,3.750100,3.750400,3.749800,3.749800,3.749800,0
2005-12-27,3.750200,3.750400,3.749800,3.749800,3.749800,0
2005-12-28,3.750100,3.750500,3.749800,3.749800,3.749800,0
2005-12-29,3.750400,3.750500,3.749800,3.750100,3.750100,0
2005-12-30,3.750400,3.750400,3.749800,3.750100,3.750100,0
2006-01-02,3.750200,3.750500,3.749800,3.749800,3.749800,0
2006-01-03,3.750200,3.750500,3.749800,3.749800,3.749800,0
2006-01-04,3.750100,3.750600,3.749800,3.749800,3.749800,0
2006-01-05,3.750200,3.750400,3.749800,3.749800,3.749800,0
2006-01-06,3.750100,3.750400,3.748300,3.750100,3.750100,0
2006-01-09,3.750200,3.750500,3.749800,3.749800,3.749800,0
2006-01-10,3.750100,3.750500,3.749800,3.749800,3.749800,0
2006-01-11,3.750100,3.750300,3.749800,3.750200,3.750200,0
2006-01-12,3.750200,3.750500,3.749800,3.750000,3.750000,0
2006-01-13,3.750200,3.750500,3.749800,3.750100,3.750100,0
2006-01-16,3.750000,3.750600,3.749800,3.750000,3.750000,0
2006-01-17,3.750200,3.750500,3.749800,3.749800,3.749800,0
2006-01-18,3.750100,3.750500,3.749800,3.749800,3.749800,0
2006-01-19,3.750000,3.750500,3.749800,3.749800,3.749800,0
2006-01-20,3.750200,3.750500,3.749800,3.750400,3.750400,0
2006-01-23,3.750400,3.750500,3.749700,3.750100,3.750100,0
2006-01-24,3.750200,3.750600,3.749400,3.749600,3.749600,0
2006-01-25,3.749800,3.750500,3.749600,3.749600,3.749600,0
2006-01-26,3.750100,3.750300,3.749600,3.750300,3.750300,0
2006-01-27,3.749900,3.750500,3.749600,3.750000,3.750000,0
2006-01-30,3.749900,3.750500,3.749600,3.749800,3.749800,0
